"Address","Content Type","Size (bytes)","IMG Inlinks","Indexability","Indexability Status","Dimensions"
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/h9991854_001.jpg","image/jpeg; x-api-version=2.0","79755","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acl7969_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","7806","4","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/aco4139_120x120.jpg","image/jpeg; x-api-version=2.0","2693","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acl7912_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","5186","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abp8906_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","1910","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/eks004339_kb.jpg","image/jpeg; x-api-version=2.0","72861","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/aci2894_460x300.jpg","image/jpeg; x-api-version=2.0","11319","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abp9983_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","2140","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abp9969_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","3113","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/9218200_69442367_74621261_001_qtps.jpg","image/jpeg; x-api-version=2.0","36043","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/ack9045_460x300.jpg","image/jpeg; x-api-version=2.0","9853","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/ack8888_460x300.jpg","image/jpeg; x-api-version=2.0","24403","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acj1605_460x300.jpg","image/jpeg; x-api-version=2.0","13574","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abq0099_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","2038","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abp6044_416x312.jpg","image/jpeg; x-api-version=2.0","22045","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abq0092_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","2991","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991349_001tt.jpg","image/jpeg; x-api-version=2.0","2866","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acl3285_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","6328","4","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991471_001tt.jpg","image/jpeg; x-api-version=2.0","9019","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991355_007tt.jpg","image/jpeg; x-api-version=2.0","4325","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo8839.jpg","image/jpeg; x-api-version=2.0","18481","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo2130_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","6355","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abq0099_416x312.jpg","image/jpeg; x-api-version=2.0","13970","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abp6050_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","2832","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo8839_416x312.jpg","image/jpeg; x-api-version=2.0","14067","4","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/aci4178_120x120.jpg","image/jpeg; x-api-version=2.0","7544","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abr8820_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","6522","8","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abp6050_416x312.jpg","image/jpeg; x-api-version=2.0","23019","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo2130_416x312.jpg","image/jpeg; x-api-version=2.0","19473","4","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo2883_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","5064","16","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abp6115_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","6258","15","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo9234_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","3628","14","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo2822_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","6281","14","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/kb_abp4574_06.jpg","image/jpeg; x-api-version=2.0","86912","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acm7664_460x300.jpg","image/jpeg; x-api-version=2.0","19429","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/15492060_001_qtps.jpg","image/jpeg; x-api-version=2.0","34786","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo1162_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","7609","5","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/bld048948_kb.jpg","image/jpeg; x-api-version=2.0","153783","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/49212350_001_qtps.jpg","image/jpeg; x-api-version=2.0","27562","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/ack8889_460x300.jpg","image/jpeg; x-api-version=2.0","13579","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/38571612_001_qtps.jpg","image/jpeg; x-api-version=2.0","55414","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/aci3046_460x300.jpg","image/jpeg; x-api-version=2.0","11401","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/ack8892_460x300.jpg","image/jpeg; x-api-version=2.0","14581","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acl5888_460x300.jpg","image/jpeg; x-api-version=2.0","20015","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abn0444_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","5430","14","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/kris.jpg","image/jpeg; x-api-version=2.0","3391","2","Indexable","",""
"https://www.columbiadoctors.org/sites/default/files/staticmaps/node-791-351beb3e7769a8af7259455a5e6ed38f2ce.png","image/png","37911","1","Indexable","",""
"https://www.columbiadoctors.org/sites/default/files/staticmaps/node-716-351d261ad2d4847a9fecb3aac68ceb0eccf.png","image/png","35485","1","Indexable","",""
"https://www.columbiadoctors.org/sites/default/files/staticmaps/node-656-3512a3d67d9630f658f4d54bfdf98b58439.png","image/png","33467","1","Indexable","",""
"https://www.columbiadoctors.org/sites/default/files/staticmaps/node-626-3513f8f55f7f974f93bfa3540b0cc657a8f.png","image/png","25864","1","Indexable","",""
"https://www.columbiadoctors.org/sites/default/files/staticmaps/node-751-351f19f18085022c7c38c73781c6ddcb621.png","image/png","60210","1","Indexable","",""
"https://www.columbiadoctors.org/sites/default/files/staticmaps/node-796-351cad4a11b7106370c4f0ec6901ab29324.png","image/png","41703","1","Indexable","",""
"https://www.columbiadoctors.org/sites/default/files/staticmaps/node-806-35127a6993af067c238d277a9ce3f951338.png","image/png","30685","1","Indexable","",""
"https://www.columbiadoctors.org/sites/default/files/staticmaps/node-761-351b15ea208be9e3655d97196ea46441c29.png","image/png","65048","1","Indexable","",""
"https://www.columbiadoctors.org/sites/default/files/staticmaps/node-17788-35189921eed61af3ff5027f9e23b096abdd.png","image/png","65934","1","Indexable","",""
"https://www.columbiadoctors.org/sites/default/files/staticmaps/node-14996-351b15ea208be9e3655d97196ea46441c29.png","image/png","65048","1","Indexable","",""
"https://www.columbiadoctors.org/sites/default/files/staticmaps/node-15185-351d6ffc7cb80c73e42db2879ee21a47ff2.png","image/png","47050","1","Indexable","",""
"https://www.columbiadoctors.org/sites/default/files/staticmaps/node-14998-3512d81f820b96210e38832ba2c202a8ff2.png","image/png","77217","1","Indexable","",""
"https://www.columbiadoctors.org/sites/default/files/staticmaps/node-15385-351daecfab76f9d76aaac9ad23e85bfe75a.png","image/png","48977","1","Indexable","",""
"https://www.columbiadoctors.org/sites/default/files/staticmaps/node-641-351ab5e82765fd85edc47235aff93f507cb.png","image/png","46295","1","Indexable","",""
"https://www.columbiadoctors.org/sites/default/files/staticmaps/node-15167-351b2c5edff2c020adc2dbf9d628db63ca4.png","image/png","54794","1","Indexable","",""
"https://www.columbiadoctors.org/sites/default/files/staticmaps/node-721-351dfc056715c276fff5ef72431a418a1ce.png","image/png","46754","1","Indexable","",""
"https://www.columbiadoctors.org/sites/default/files/staticmaps/node-601-3513757e37182a44b69197c1af67645bcda.png","image/png","70299","1","Indexable","",""
"https://www.columbiadoctors.org/sites/default/files/staticmaps/node-8531-3514f564b296b19bf4d50ea631c93dc3ae4.png","image/png","93989","1","Indexable","",""
"https://www.columbiadoctors.org/sites/default/files/staticmaps/node-676-351762b5622cadb2816d355768237288d50.png","image/png","72191","1","Indexable","",""
"https://www.columbiadoctors.org/sites/default/files/staticmaps/node-8506-3515845dcd7eb9eca09b8960006602acd49.png","image/png","80373","1","Indexable","",""
"https://www.columbiadoctors.org/sites/default/files/staticmaps/node-9721-35102af41ba95abe991dbfc5a8a422850ac.png","image/png","76041","1","Indexable","",""
"https://www.columbiadoctors.org/sites/default/files/staticmaps/node-16096-351cf429af64a527531a5acc4a1b8cee8c2.png","image/png","49714","1","Indexable","",""
"https://www.columbiadoctors.org/sites/default/files/staticmaps/node-501-35127f84ec329412ab7da5db9ebe3b7882f.png","image/png","74127","1","Indexable","",""
"https://www.columbiadoctors.org/sites/default/files/staticmaps/node-586-3516b2f912529ac89ebedf1824f122b484c.png","image/png","68016","1","Indexable","",""
"https://www.columbiadoctors.org/sites/default/files/staticmaps/node-496-3519783a4837ab95ef5e1eb371ace43d03b.png","image/png","52402","1","Indexable","",""
"https://www.columbiadoctors.org/sites/default/files/staticmaps/node-781-351f5d3efbde506a57cfb0cf18b0714e291.png","image/png","73401","1","Indexable","",""
"https://www.columbiadoctors.org/sites/default/files/staticmaps/node-801-35178a059cf3fa625f7618333c42d1afedc.png","image/png","66542","1","Indexable","",""
"https://www.columbiadoctors.org/sites/default/files/staticmaps/node-10871-3513ef93b9f98af9fa437376b1dbb2d04dc.png","image/png","59394","1","Indexable","",""
"https://www.columbiadoctors.org/sites/default/files/staticmaps/node-14997-351bc743e31dfc9d5e5c90e616ce9420972.png","image/png","69782","1","Indexable","",""
"https://www.columbiadoctors.org/sites/default/files/staticmaps/node-711-351bfd505853ab50d21b4a97ec00d7c2384.png","image/png","67383","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/interface/acp3781_icon.jpg","image/jpeg; x-api-version=2.0","1265","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acp3440_300x196.jpg","image/jpeg; x-api-version=2.0","14169","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/interface/acp3777_icon.jpg","image/jpeg; x-api-version=2.0","1334","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/interface/acp3778_icon.jpg","image/jpeg; x-api-version=2.0","1312","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/interface/acp3780_icon.jpg","image/jpeg; x-api-version=2.0","1007","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acp4685_300x196.jpg","image/jpeg; x-api-version=2.0","13541","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acp3436_300x196.jpg","image/jpeg; x-api-version=2.0","11891","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/interface/acp3782_icon.jpg","image/jpeg; x-api-version=2.0","1113","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/interface/acp3779_icon.jpg","image/jpeg; x-api-version=2.0","1322","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acp3437_300x196.jpg","image/jpeg; x-api-version=2.0","10228","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/interface/ack3570_icon.jpg","image/jpeg; x-api-version=2.0","1072","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acp3438_300x196.jpg","image/jpeg; x-api-version=2.0","10334","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/interface/acp3776_icon.jpg","image/jpeg; x-api-version=2.0","1415","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acp3441_300x196.jpg","image/jpeg; x-api-version=2.0","13770","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/interface/acp4344_icon.jpg","image/jpeg; x-api-version=2.0","1662","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acp3439_300x196.jpg","image/jpeg; x-api-version=2.0","13291","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9992548_001tt.jpg","image/jpeg; x-api-version=2.0","13069","4","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991308-001tt.jpg","image/jpeg; x-api-version=2.0","19344","4","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991284_001tt.jpg","image/jpeg; x-api-version=2.0","10028","11","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abq4875.jpg","image/jpeg; x-api-version=2.0","64612","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abq4882.jpg","image/jpeg; x-api-version=2.0","62202","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/ack4524_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","5201","4","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abq2611_416x312.jpg","image/jpeg; x-api-version=2.0","14607","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abq2591_416x312.jpg","image/jpeg; x-api-version=2.0","16342","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/ack4524_416x312.jpg","image/jpeg; x-api-version=2.0","13129","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acl7802_416x312.jpg","image/jpeg; x-api-version=2.0","15384","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abq2598_416x312.jpg","image/jpeg; x-api-version=2.0","13537","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abq2577_416x312.jpg","image/jpeg; x-api-version=2.0","14857","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abq2598_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","4963","5","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acl7675_416x312.jpg","image/jpeg; x-api-version=2.0","12307","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abq2584_416x312.jpg","image/jpeg; x-api-version=2.0","21769","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acl7674_416x312.jpg","image/jpeg; x-api-version=2.0","11401","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acl8186_416x312.jpg","image/jpeg; x-api-version=2.0","20589","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acl5570_416x312.jpg","image/jpeg; x-api-version=2.0","14284","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991527_001tt.jpg","image/jpeg; x-api-version=2.0","3668","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abs2720_416x312.jpg","image/jpeg; x-api-version=2.0","21481","6","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abn3472_416x312.jpg","image/jpeg; x-api-version=2.0","20023","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo6273_416x312.jpg","image/jpeg; x-api-version=2.0","16235","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abs2720_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","7430","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo3429_416x312.jpg","image/jpeg; x-api-version=2.0","26699","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991609_001_2tt.jpg","image/jpeg; x-api-version=2.0","3419","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991512_001tt.jpg","image/jpeg; x-api-version=2.0","42933","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acp6004_120x120.jpg","image/jpeg; x-api-version=2.0","5198","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abp5494_416x312.jpg","image/jpeg; x-api-version=2.0","10275","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/aco6438_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","5425","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abp7154_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","2241","4","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abp6833.jpg","image/jpeg; x-api-version=2.0","45502","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abp6827_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","5312","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abp7160_416x312.jpg","image/jpeg; x-api-version=2.0","17673","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abp7160_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","2784","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abp7336_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","3346","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abp6833_416x312.jpg","image/jpeg; x-api-version=2.0","17188","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abp7336_416x312.jpg","image/jpeg; x-api-version=2.0","28090","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abp7154_416x312.jpg","image/jpeg; x-api-version=2.0","16443","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acp0440_120x120.jpg","image/jpeg; x-api-version=2.0","2801","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acl5287_460x300.jpg","image/jpeg; x-api-version=2.0","63645","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/aco5764_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","6218","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo1560_416x312.jpg","image/jpeg; x-api-version=2.0","17718","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo1578_416x312.jpg","image/jpeg; x-api-version=2.0","12705","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo1587_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","6297","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/aco5766_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","6749","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo5573_416x312.jpg","image/jpeg; x-api-version=2.0","21559","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acl2024_120x120.jpg","image/jpeg; x-api-version=2.0","5442","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo1587_416x312.jpg","image/jpeg; x-api-version=2.0","18934","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acl2025_120x120.jpg","image/jpeg; x-api-version=2.0","2531","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acl2026_120x120.jpg","image/jpeg; x-api-version=2.0","5461","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo1578_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","6462","4","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/aco6389_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","7017","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo3489_416x312.jpg","image/jpeg; x-api-version=2.0","19707","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo5573_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","6029","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo1560_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","6953","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991322_010tt.jpg","image/jpeg; x-api-version=2.0","45094","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991322_009tt.jpg","image/jpeg; x-api-version=2.0","45302","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991322_008tt.jpg","image/jpeg; x-api-version=2.0","46826","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991322_006tt.jpg","image/jpeg; x-api-version=2.0","44957","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/hwkb17_039tt.jpg","image/jpeg; x-api-version=2.0","15338","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991627_001tt.jpg","image/jpeg; x-api-version=2.0","17449","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo1569_416x312.jpg","image/jpeg; x-api-version=2.0","15567","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acl4105_416x312.jpg","image/jpeg; x-api-version=2.0","15717","4","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991399_002_02tt.jpg","image/jpeg; x-api-version=2.0","6962","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991627_002tt.jpg","image/jpeg; x-api-version=2.0","16735","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/hwkb17_038tt.jpg","image/jpeg; x-api-version=2.0","14978","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acl0644_416x312.jpg","image/jpeg; x-api-version=2.0","17069","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991627_003tt.jpg","image/jpeg; x-api-version=2.0","20623","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9992547_001tt.jpg","image/jpeg; x-api-version=2.0","14068","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/interface/acp9476_120x120.jpg","image/jpeg; x-api-version=2.0","2440","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acl2612_416x312.jpg","image/jpeg; x-api-version=2.0","12008","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/interface/acp9477_120x120.jpg","image/jpeg; x-api-version=2.0","3406","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/interface/acp9475_120x120.jpg","image/jpeg; x-api-version=2.0","2829","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/ack1920_460x300.jpg","image/jpeg; x-api-version=2.0","28105","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/h9991322_011tt.jpg","image/jpeg; x-api-version=2.0","16560","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acj0195_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","5928","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acj0194_416x312.jpg","image/jpeg; x-api-version=2.0","15565","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acj0194_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","5311","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acp9472_460x300.jpg","image/jpeg; x-api-version=2.0","17623","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acp9467_460x300.jpg","image/jpeg; x-api-version=2.0","19284","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acp9473_460x300.jpg","image/jpeg; x-api-version=2.0","18982","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acd9938_416x312.jpg","image/jpeg; x-api-version=2.0","15604","2","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acp9471_460x300.jpg","image/jpeg; x-api-version=2.0","16092","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acp9468_460x300.jpg","image/jpeg; x-api-version=2.0","15194","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acp9469_460x300.jpg","image/jpeg; x-api-version=2.0","19374","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acp9474_460x300.jpg","image/jpeg; x-api-version=2.0","15442","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/aco5871_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","6642","3","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/medical/hw/acp9470_460x300.jpg","image/jpeg; x-api-version=2.0","14713","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo5859_416x312.jpg","image/jpeg; x-api-version=2.0","19352","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/acl0363_416x312.jpg","image/jpeg; x-api-version=2.0","17470","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/aci4795_416x312.jpg","image/jpeg; x-api-version=2.0","19883","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/aci4779_416x312.jpg","image/jpeg; x-api-version=2.0","17583","1","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/aci4779_media_lib_thumb.jpg","image/jpeg; x-api-version=2.0","5978","6","Indexable","",""
"https://content.healthwise.net/resources/14.7/en-us/media/thumbnails/abo5567_416x312.jpg","image/jpeg; x-api-version=2.0","11995","1","Indexable","",""
