"Type","Source","Destination","Size (Bytes)","Alt Text","Anchor","Status Code","Status","Follow","Target","Rel","Path Type","Link Path","Link Position","Link Origin","Real Dimensions","Dimensions in Attributes","Display Dimensions","Potential Savings (bytes)"
"Image","https://www.columbiadoctors.org/specialties/lung-breathing-disorders/our-services/pulmonary-diagnostics/our-locations","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/lung-breathing-disorders/our-services/sleep-disorders","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/lung-breathing-disorders/our-services/sleep-disorders/about-sleep-disorders","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/lung-breathing-disorders/our-services/sleep-disorders/our-locations","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/lung-breathing-disorders/our-services/sleep-disorders/meet-our-team","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/lung-breathing-disorders/our-services/thoracic-surgery","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/lung-breathing-disorders/our-services/thoracic-surgery/meet-our-team","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/lung-breathing-disorders/our-services/thoracic-surgery/our-locations","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/lung-breathing-disorders/patients","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/center-excellence-alzheimers-disease-cead/clinical-trials","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/center-excellence-alzheimers-disease-cead/patients","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/center-excellence-alzheimers-disease-cead/patients/about-alzheimers-disease-and-dementia","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/center-excellence-alzheimers-disease-cead/patients/about-your-visit","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/center-excellence-alzheimers-disease-cead/patients/patient-and-caregiver-resources","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/meet-our-team","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-locations","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/aging-and-dementia","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/aging-and-dementia/about-aging-and-dementia","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/aging-and-dementia/meet-our-team","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/aging-and-dementia/specialized-programs","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/aging-and-dementia/specialized-programs/center-excellence-alzheimers-disease-cead","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/aging-and-dementia/specialized-programs/center-excellence-alzheimers-disease-cead/meet-our-team","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/aging-and-dementia/specialized-programs/center-excellence-alzheimers-disease-cead/our-location","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/aging-and-dementia/specialized-programs/center-excellence-alzheimers-disease-cead/our-services","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/aging-and-dementia/specialized-programs/huntingtons-disease-center-excellence","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/aging-and-dementia/what-expect","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/als-and-other-motor-neuron-disorders","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/critical-care-and-hospitalist-neurology","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/als-and-other-motor-neuron-disorders/meet-our-team","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/critical-care-and-hospitalist-neurology/meet-our-team","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/critical-care-and-hospitalist-neurology/neurocardiac-comprehensive-care-clinic-n4c","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/critical-care-and-hospitalist-neurology/what-expect","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/epilepsy","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/epilepsy/meet-our-team","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/epilepsy/what-expect","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/general-neurology","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/headache-and-facial-pain","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/general-neurology/meet-our-team","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/headache-and-facial-pain/what-expect","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/headache-and-facial-pain/meet-our-team","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/movement-disorders","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/movement-disorders/center-movement-disorder-surgery","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/movement-disorders/center-excellence-parkinsons-disease","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/movement-disorders/meet-our-team","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/movement-disorders/music-and-movement-disorders","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/movement-disorders/patient-family-support-services-and-resources","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/movement-disorders/patient-family-support-services-and-resources/newsletter-living-well-parkinsons","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/movement-disorders/patient-family-support-services-and-resources/parkinson-positivos-real-stories-practical-support","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/movement-disorders/patient-family-support-services-and-resources/parkinson-positivos-real-stories-practical-support/parkinson-positivos-historias-reales-apoyo-practico","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/movement-disorders/patient-family-support-services-and-resources/parkinsons-disease-storybook","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/movement-disorders/patient-family-support-services-and-resources/pd-educational-video-resources","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/movement-disorders/patient-family-support-services-and-resources/pd-exercise-videos-and-resources","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/movement-disorders/patient-family-support-services-and-resources/parkinsons-disease-storybook/pd-movers-webinars","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/movement-disorders/what-expect","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/multiple-sclerosis-and-neuroimmune-disorders","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/multiple-sclerosis-and-neuroimmune-disorders/meet-our-team","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/multiple-sclerosis-and-neuroimmune-disorders/about-ms","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/neuro-oncology-brain-and-spinal-tumors","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/multiple-sclerosis-and-neuroimmune-disorders/wellness-program-columbia-ms-center-patients","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/neuro-oncology-brain-and-spinal-tumors/meet-our-team","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/neuro-oncology-brain-and-spinal-tumors/patient-programs-events-and-resources","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/neuro-oncology-brain-and-spinal-tumors/what-expect","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/neurogenetics","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/neuromuscular-disease","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
"Image","https://www.columbiadoctors.org/specialties/neurology/our-services/neurogenetics/meet-our-team","https://www.columbiadoctors.org/sites/default/files/logo-cd-desktop-white.svg?tbn5gw","18465","ColumbiaDoctors","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/header/div[3]/div/div[2]/div/div[1]/div/div/a/picture/img","Header","HTML & Rendered HTML","300x43","476x69","476x68","-27866"
